article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id,keyword_concept_en_expanded,keyword_concept_polish_expanded,semantic_expanded_action,semantic_expanded_confidence,keyword_semantic_expanded_id,review_flag_expanded
153171,"https://www.archivespp.pl/Schizophrenic-disorders-do-cognitive-dysfunctions-relate-to-course-characteristics,153171,0,2.html",2007,9,4,Schizophrenic disorders - do cognitive dysfunctions relate to course characteristics and the psychopathological picture?,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153171,"https://www.archivespp.pl/Schizophrenic-disorders-do-cognitive-dysfunctions-relate-to-course-characteristics,153171,0,2.html",2007,9,4,Schizophrenic disorders - do cognitive dysfunctions relate to course characteristics and the psychopathological picture?,2,cognitive dysfunctions,cognitive dysfunctions,cognitive dysfunction,poznawczy dysfunkcja,app_sem_0296,plural_to_concept:cognitive dysfunctions->cognitive dysfunction,token_full,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-cognitive+dysfunctions/42091,unchanged,app_kw_0307,cognitive functioning,funkcjonowanie poznawcze,expanded_merge_broad_cognitive,medium,app_sem_exp_0256,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
153172,"https://www.archivespp.pl/Social-functioning-in-first-episode-schizophrenia-A-prospective-follow-up-study,153172,0,2.html",2007,9,4,Social functioning in first-episode schizophrenia. A prospective follow-up study,2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153173,"https://www.archivespp.pl/The-defensive-role-of-self-image-in-the-course-of-schizophrenia,153173,0,2.html",2007,9,4,The defensive role of self - image in the course of schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153175,"https://www.archivespp.pl/The-structure-of-values-system-after-experience-of-trauma-in-childhood-or-adulthood,153175,0,2.html",2007,9,4,The structure of values system after experience of trauma in childhood or adulthood,1,trauma,trauma,trauma,trauma,app_sem_1571,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-trauma/1709,unchanged,app_kw_1625,trauma/traumatic experiences,trauma i doświadczenia traumatyczne,expanded_merge_broad_trauma,medium,app_sem_exp_1409,expanded_semantic_merge_audit|review_broad_merge
153178,"https://www.archivespp.pl/Problems-occurring-in-the-psychotherapy-of-adolescent-patients-with-symptoms-of-pathological,153178,0,2.html",2007,9,4,Problems occurring in the psychotherapy of adolescent patients with symptoms of pathological personality development,1,adolescents,adolescents,adolescents,adolescenci,app_sem_0024,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescents/15201,unchanged,app_kw_0024,adolescence/adolescents,adolescencja i adolescenci,expanded_merge_life_stage,medium,app_sem_exp_0017,expanded_semantic_merge_audit|review_broad_merge
153182,"https://www.archivespp.pl/The-role-of-patient-generated-metaphors-on-in-session-therapeutic-processes,153182,0,2.html",2008,10,1,The role of patient-generated metaphors on in-session therapeutic processes,2,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
153183,"https://www.archivespp.pl/Prospective-study-on-dynamics-of-depression-in-mid-adolescence,153183,0,2.html",2008,10,1,Prospective study on dynamics of depression in mid-adolescence,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
153184,"https://www.archivespp.pl/Psychopathology-and-creativity,153184,0,2.html",2008,10,1,Psychopathology and creativity,3,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge
153186,"https://www.archivespp.pl/Perspective-of-the-use-of-electronic-communication-in-the-psychotherapy-of-eating,153186,0,2.html",2008,10,1,Perspective of the use of electronic communication in the psychotherapy of eating disorders,1,eating disorders,eating disorders,eating disorder,zaburzenia odżywiania,app_sem_0508,plural_to_concept:eating disorders->eating disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-eating+disorders/2387,unchanged,app_kw_0527,eating disorders,zaburzenia odżywiania,expanded_merge_broad_clinical,medium,app_sem_exp_0440,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
153186,"https://www.archivespp.pl/Perspective-of-the-use-of-electronic-communication-in-the-psychotherapy-of-eating,153186,0,2.html",2008,10,1,Perspective of the use of electronic communication in the psychotherapy of eating disorders,2,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
153187,"https://www.archivespp.pl/Psychological-phenomena-in-the-first-two-weeks-of-pharmacotherapy-of-schizophrenic,153187,0,2.html",2008,10,1,Psychological phenomena in the first two weeks of pharmacotherapy of schizophrenic patients in the framework of Shitij Kapur's theory of psychosis as a state of aberrant salience - a preliminary report,1,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge
153189,"https://www.archivespp.pl/Depressive-symptoms-and-cognitive-dysfunction-in-patients-with-hepatitis-C-treated,153189,0,2.html",2008,10,1,Depressive symptoms and cognitive dysfunction in patients with hepatitis C treated with interferon-alpha and ribavirine,3,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
153189,"https://www.archivespp.pl/Depressive-symptoms-and-cognitive-dysfunction-in-patients-with-hepatitis-C-treated,153189,0,2.html",2008,10,1,Depressive symptoms and cognitive dysfunction in patients with hepatitis C treated with interferon-alpha and ribavirine,4,cognitive functions,cognitive functions,cognitive function,funkcje poznawcze,app_sem_0301,plural_to_concept:cognitive functions->cognitive function,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-cognitive+functions/821,unchanged,app_kw_0314,cognitive functioning,funkcjonowanie poznawcze,expanded_merge_broad_cognitive,medium,app_sem_exp_0256,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge
153191,"https://www.archivespp.pl/Disorders-of-extreme-stress-not-otherwise-specified-DESNOS-a-case-study,153191,0,2.html",2008,10,2,Disorders of extreme stress not otherwise specified (DESNOS) - a case study,1,chronic trauma,chronic trauma,chronic trauma,przewlekły trauma,app_sem_0262,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-chronic+trauma/438090,unchanged,app_kw_0270,trauma/traumatic experiences,trauma i doświadczenia traumatyczne,expanded_merge_broad_trauma,medium,app_sem_exp_1409,expanded_semantic_merge_audit|review_broad_merge
153192,"https://www.archivespp.pl/Social-support-of-chronically-mentally-ill-patients,153192,0,2.html",2008,10,2,Social support of chronically mentally ill patients,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153193,"https://www.archivespp.pl/Correlations-between-parameters-of-the-social-network-and-treatment-outcomes-of-people,153193,0,2.html",2008,10,2,Correlations between parameters of the social network and treatment outcomes of people suffering from schizophrenia seven years after the first hospitalization,2,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153194,"https://www.archivespp.pl/The-social-network-and-the-quality-of-life-of-people-suffering-from-schizophrenia,153194,0,2.html",2008,10,2,The social network and the quality of life of people suffering from schizophrenia seven years after the first hospitalisation,3,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge
153195,"https://www.archivespp.pl/Gender-role-conflict-and-depression-in-males-the-possible-role-of-the-athletic-ideal,153195,0,2.html",2008,10,2,Gender role conflict and depression in males - the possible role of the athletic ideal,5,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
153196,"https://www.archivespp.pl/Whole-body-cryotherapy-as-a-novel-adjuvant-therapy-for-depression-and-anxiety,153196,0,2.html",2008,10,2,Whole body cryotherapy as a novel adjuvant therapy for depression and anxiety,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
153196,"https://www.archivespp.pl/Whole-body-cryotherapy-as-a-novel-adjuvant-therapy-for-depression-and-anxiety,153196,0,2.html",2008,10,2,Whole body cryotherapy as a novel adjuvant therapy for depression and anxiety,3,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
153197,"https://www.archivespp.pl/The-influence-of-psychodynamic-psychotherapy-on-depressive-symptoms-a-follow-up-study,153197,0,2.html",2008,10,2,The influence of psychodynamic psychotherapy on depressive symptoms - a follow up study.,1,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge
153197,"https://www.archivespp.pl/The-influence-of-psychodynamic-psychotherapy-on-depressive-symptoms-a-follow-up-study,153197,0,2.html",2008,10,2,The influence of psychodynamic psychotherapy on depressive symptoms - a follow up study.,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge
153197,"https://www.archivespp.pl/The-influence-of-psychodynamic-psychotherapy-on-depressive-symptoms-a-follow-up-study,153197,0,2.html",2008,10,2,The influence of psychodynamic psychotherapy on depressive symptoms - a follow up study.,3,generalized anxiety,generalized anxiety,generalized anxiety,generalized lęk,app_sem_0669,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-generalized+anxiety/127639,unchanged,app_kw_0698,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,translation_review|expanded_semantic_merge_audit|review_broad_merge
153198,"https://www.archivespp.pl/Mood-and-emotional-symptoms-in-eating-disordered-patients,153198,0,2.html",2008,10,2,Mood and emotional symptoms in eating disordered patients,1,anxiety,anxiety,anxiety,lęk,app_sem_0088,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anxiety/1597,unchanged,app_kw_0092,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,expanded_semantic_merge_audit|review_broad_merge
