rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,journal_key,n_records_group,period,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
163,past,1,1340,929,7.637,12164,,,,pending,global_and_comparative_high_frequency_recon,,past,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
164,fact,1,1328,1093,8.986,12164,,,,pending,global_and_comparative_high_frequency_recon,,fact,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
165,john,1,1327,429,3.527,12164,,,,pending,global_and_comparative_high_frequency_recon,,john,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
166,specific,1,1320,1049,8.624,12164,,,,pending,global_and_comparative_high_frequency_recon,,specific,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
167,man,1,1319,807,6.634,12164,,,,pending,global_and_comparative_high_frequency_recon,,man,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
168,before,1,1318,1105,9.084,12164,,,,pending,global_and_comparative_high_frequency_recon,,before,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
169,structure,1,1311,896,7.366,12164,,,,pending,global_and_comparative_high_frequency_recon,,structure,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
170,avenue,1,1307,1282,10.539,12164,,,,pending,global_and_comparative_high_frequency_recon,,avenue,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
171,make,1,1306,1153,9.479,12164,,,,pending,global_and_comparative_high_frequency_recon,,make,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
172,field,1,1304,888,7.3,12164,,,,pending,global_and_comparative_high_frequency_recon,relational_intersubjective,field,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
173,identity,1,1297,616,5.064,12164,,,,pending,global_and_comparative_high_frequency_recon,,identity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
174,another,1,1271,1071,8.805,12164,,,,pending,global_and_comparative_high_frequency_recon,,another,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
175,objects,1,1268,730,6.001,12164,,,,pending,global_and_comparative_high_frequency_recon,object_relations,objects,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
176,center,1,1266,1001,8.229,12164,,,,pending,global_and_comparative_high_frequency_recon,,center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
177,sexuality,1,1261,580,4.768,12164,,,,pending,global_and_comparative_high_frequency_recon,body_sexuality,sexuality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
178,others,1,1257,1051,8.64,12164,,,,pending,global_and_comparative_high_frequency_recon,,others,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
179,faculty,1,1250,929,7.637,12164,,,,pending,global_and_comparative_high_frequency_recon,,faculty,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
180,since,1,1247,1054,8.665,12164,,,,pending,global_and_comparative_high_frequency_recon,,since,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
181,knowledge,1,1243,880,7.234,12164,,,,pending,global_and_comparative_high_frequency_recon,,knowledge,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
182,gmail,1,1242,1195,9.824,12164,,,,pending,global_and_comparative_high_frequency_recon,,gmail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
183,attention,1,1238,1083,8.903,12164,,,,pending,global_and_comparative_high_frequency_recon,,attention,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
184,thus,1,1237,1079,8.87,12164,,,,pending,global_and_comparative_high_frequency_recon,,thus,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
185,capacity,1,1237,898,7.382,12164,,,,pending,global_and_comparative_high_frequency_recon,,capacity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
186,course,1,1234,1055,8.673,12164,,,,pending,global_and_comparative_high_frequency_recon,,course,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
187,character,1,1231,696,5.722,12164,,,,pending,global_and_comparative_high_frequency_recon,,character,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
188,people,1,1229,864,7.103,12164,,,,pending,global_and_comparative_high_frequency_recon,,people,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
189,found,1,1227,1038,8.533,12164,,,,pending,global_and_comparative_high_frequency_recon,,found,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
190,international,1,1220,760,6.248,12164,,,,pending,global_and_comparative_high_frequency_recon,,international,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
191,functioning,1,1216,781,6.421,12164,,,,pending,global_and_comparative_high_frequency_recon,,functioning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
192,various,1,1212,1061,8.722,12164,,,,pending,global_and_comparative_high_frequency_recon,,various,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
193,primary,1,1200,750,6.166,12164,,,,pending,global_and_comparative_high_frequency_recon,,primary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
194,relationships,1,1200,806,6.626,12164,,,,pending,global_and_comparative_high_frequency_recon,,relationships,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
195,order,1,1199,1043,8.574,12164,,,,pending,global_and_comparative_high_frequency_recon,,order,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
196,central,1,1199,1034,8.5,12164,,,,pending,global_and_comparative_high_frequency_recon,,central,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
197,childhood,1,1195,763,6.273,12164,,,,pending,global_and_comparative_high_frequency_recon,,childhood,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
198,adult,1,1188,739,6.075,12164,,,,pending,global_and_comparative_high_frequency_recon,,adult,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
199,second,1,1186,954,7.843,12164,,,,pending,global_and_comparative_high_frequency_recon,,second,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
200,context,1,1181,945,7.769,12164,,,,pending,global_and_comparative_high_frequency_recon,,context,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
201,among,1,1178,939,7.72,12164,,,,pending,global_and_comparative_high_frequency_recon,,among,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
202,introduction,1,1177,662,5.442,12164,,,,pending,global_and_comparative_high_frequency_recon,,introduction,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
203,following,1,1176,1032,8.484,12164,,,,pending,global_and_comparative_high_frequency_recon,,following,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
204,school,1,1173,846,6.955,12164,,,,pending,global_and_comparative_high_frequency_recon,,school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
205,female,1,1170,488,4.012,12164,,,,pending,global_and_comparative_high_frequency_recon,,female,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
206,implications,1,1170,831,6.832,12164,,,,pending,global_and_comparative_high_frequency_recon,,implications,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
207,scientific,1,1166,724,5.952,12164,,,,pending,global_and_comparative_high_frequency_recon,,scientific,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
208,psychodynamic,1,1166,487,4.004,12164,,,,pending,global_and_comparative_high_frequency_recon,,psychodynamic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
209,himself,1,1164,865,7.111,12164,,,,pending,global_and_comparative_high_frequency_recon,,himself,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
210,fantasy,1,1161,586,4.817,12164,,,,pending,global_and_comparative_high_frequency_recon,,fantasy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
211,affect,1,1157,607,4.99,12164,,,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,affect,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
212,factors,1,1149,782,6.429,12164,,,,pending,global_and_comparative_high_frequency_recon,,factors,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
213,professor,1,1143,974,8.007,12164,,,,pending,global_and_comparative_high_frequency_recon,,professor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
214,although,1,1136,1030,8.468,12164,,,,pending,global_and_comparative_high_frequency_recon,,although,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
215,attempt,1,1129,950,7.81,12164,,,,pending,global_and_comparative_high_frequency_recon,,attempt,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
216,loss,1,1121,667,5.483,12164,,,,pending,global_and_comparative_high_frequency_recon,,loss,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
217,father,1,1120,573,4.711,12164,,,,pending,global_and_comparative_high_frequency_recon,,father,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
218,contribution,1,1117,702,5.771,12164,,,,pending,global_and_comparative_high_frequency_recon,,contribution,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
219,medical,1,1115,777,6.388,12164,,,,pending,global_and_comparative_high_frequency_recon,,medical,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
220,recent,1,1115,965,7.933,12164,,,,pending,global_and_comparative_high_frequency_recon,,recent,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
221,gender,1,1114,440,3.617,12164,,,,pending,global_and_comparative_high_frequency_recon,culture_social_ethics,gender,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
222,yet,1,1110,992,8.155,12164,,,,pending,global_and_comparative_high_frequency_recon,,yet,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
223,feelings,1,1108,792,6.511,12164,,,,pending,global_and_comparative_high_frequency_recon,,feelings,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
224,play,1,1108,633,5.204,12164,,,,pending,global_and_comparative_high_frequency_recon,,play,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
225,phenomena,1,1105,786,6.462,12164,,,,pending,global_and_comparative_high_frequency_recon,,phenomena,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
226,drive,1,1099,690,5.672,12164,,,,pending,global_and_comparative_high_frequency_recon,,drive,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
227,david,1,1095,345,2.836,12164,,,,pending,global_and_comparative_high_frequency_recon,,david,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
228,usa,1,1092,897,7.374,12164,,,,pending,global_and_comparative_high_frequency_recon,,usa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
229,given,1,1091,992,8.155,12164,,,,pending,global_and_comparative_high_frequency_recon,,given,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
230,related,1,1089,915,7.522,12164,,,,pending,global_and_comparative_high_frequency_recon,,related,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
231,health,1,1084,674,5.541,12164,,,,pending,global_and_comparative_high_frequency_recon,,health,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
232,symptoms,1,1082,683,5.615,12164,,,,pending,global_and_comparative_high_frequency_recon,,symptoms,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
233,little,1,1077,791,6.503,12164,,,,pending,global_and_comparative_high_frequency_recon,,little,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
